transaction_id;transaction_date;amount;card_num;oper_type;oper_result;terminal
43853766085;2021-03-02 00:13:37;3242,30;5685 1643 3394 3714;PAYMENT;SUCCESS;P6541
43853766263;2021-03-02 00:13:44;4502,70;2669 8859 2648 3247;PAYMENT;SUCCESS;P1397
43853767139;2021-03-02 00:13:52;7300,00;5554 4409 3010 5096;WITHDRAW;SUCCESS;A7368
43853767169;2021-03-02 00:13:59;8100,00;4394 1011 3271 7516;DEPOSIT;SUCCESS;A4274
43853767719;2021-03-02 00:14:01;9024,00;2979 3180 6757 7577;PAYMENT;SUCCESS;P1201
43853767881;2021-03-02 00:14:04;5100,00;2973 2961 1325 4200;WITHDRAW;SUCCESS;A2293
43853768191;2021-03-02 00:14:08;5962,40;5888 3481 1436 7828;PAYMENT;SUCCESS;P9889
43853768619;2021-03-02 00:14:10;8200,00;2854 2539 2430 1735;WITHDRAW;SUCCESS;A3939
43853768922;2021-03-02 00:14:11;7867,00;4673 3053 4551 3900;PAYMENT;SUCCESS;P5262
43853769715;2021-03-02 00:14:19;1695,40;2286 7250 6746 5636;PAYMENT;SUCCESS;P6162
43853770427;2021-03-02 00:14:29;7490,20;2559 9720 7972 5979;PAYMENT;SUCCESS;P5839
43853770868;2021-03-02 00:14:39;1730,60;2594 8902 2530 6524;PAYMENT;SUCCESS;P1201
43853771486;2021-03-02 00:14:40;5900,00;2880 8459 2898 1782;WITHDRAW;SUCCESS;A3800
43853772022;2021-03-02 00:14:48;5818,60;2593 1441 2788 3826;PAYMENT;SUCCESS;P3149
43853772948;2021-03-02 00:14:55;2400,00;2711 6654 6963 4653;WITHDRAW;SUCCESS;A7859
43853773125;2021-03-02 00:14:58;9300,00;5977 4718 2395 1826;DEPOSIT;SUCCESS;A6204
43853773161;2021-03-02 00:14:59;1200,00;5120 4180 7085 4814;WITHDRAW;SUCCESS;A3961
43853774051;2021-03-02 00:15:08;8420,90;5444 2330 3692 4560;PAYMENT;SUCCESS;P3292
43853775019;2021-03-02 00:15:14;2743,90;4830 5530 9362 3755;PAYMENT;SUCCESS;P1113
43853775760;2021-03-02 00:15:19;198,50;5145 7320 9822 2030;PAYMENT;SUCCESS;P5893
43853776006;2021-03-02 00:15:24;1000,00;4812 2797 9952 8481;DEPOSIT;REJECT;A8107
43853776121;2021-03-02 00:15:27;4500,00;2714 8073 9433 4375;DEPOSIT;SUCCESS;A9314
43853776179;2021-03-02 00:15:28;6359,20;4215 1832 9375 5313;PAYMENT;SUCCESS;P6147
43853776361;2021-03-02 00:15:33;9900,00;2714 8073 9433 4375;WITHDRAW;SUCCESS;A9314
43853777063;2021-03-02 00:15:43;8754,80;4673 3053 4551 3900;PAYMENT;SUCCESS;P5262
43853777464;2021-03-02 00:15:44;7857,80;5464 3141 3504 8481;PAYMENT;SUCCESS;P3149
43853777592;2021-03-02 00:15:53;4500,00;5883 8925 8281 2462;DEPOSIT;SUCCESS;A8107
43853778556;2021-03-02 00:15:55;9400,00;5444 2330 3692 4560;DEPOSIT;SUCCESS;A6069
43853779256;2021-03-02 00:15:56;4945,30;2124 5441 4930 1032;PAYMENT;SUCCESS;P6147
43853779930;2021-03-02 00:15:59;5841,00;5468 8524 2045 4562;PAYMENT;SUCCESS;P3149
43853780869;2021-03-02 00:16:05;6953,80;2357 4514 4518 4253;PAYMENT;SUCCESS;P8714
43853781869;2021-03-02 00:16:08;9116,90;2292 2919 2374 9191;PAYMENT;SUCCESS;P8667
43853782132;2021-03-02 00:16:09;2800,00;5521 3474 4860 1122;WITHDRAW;SUCCESS;A7709
43853782753;2021-03-02 00:16:10;800,00;4389 5638 3780 5768;WITHDRAW;SUCCESS;A5652
43853782910;2021-03-02 00:16:11;4242,00;5444 2330 3692 4560;PAYMENT;SUCCESS;P5893
43853783312;2021-03-02 00:16:20;2776,50;5901 3598 1337 3802;PAYMENT;SUCCESS;P1397
43853783379;2021-03-02 00:16:22;9610,50;5317 9632 6051 2671;PAYMENT;SUCCESS;P9606
43853784036;2021-03-02 00:16:30;5200,00;4376 3076 4507 7172;WITHDRAW;SUCCESS;A6204
43853784525;2021-03-02 00:16:33;4200,00;4634 6533 9709 3739;DEPOSIT;SUCCESS;A5235
43853785336;2021-03-02 00:16:34;4000,00;4709 4592 6306 2366;WITHDRAW;SUCCESS;A5830
43853786202;2021-03-02 00:16:43;6100,00;2343 9229 2085 3223;DEPOSIT;SUCCESS;A5083
43853786704;2021-03-02 00:16:52;2000,00;5810 2951 8117 5437;WITHDRAW;REJECT;A1099
43853786947;2021-03-02 00:16:58;1952,50;4812 2797 9952 8481;PAYMENT;SUCCESS;P9978
43853787044;2021-03-02 00:17:03;352,50;2407 8127 7420 9639;PAYMENT;SUCCESS;P4829
43853787438;2021-03-02 00:17:09;9300,00;2657 6345 8823 5456;DEPOSIT;REJECT;A8966
43853787734;2021-03-02 00:17:17;5394,20;2960 7155 8356 5653;PAYMENT;SUCCESS;P8225
43853788118;2021-03-02 00:17:27;9610,10;4110 5366 9118 4790;PAYMENT;SUCCESS;P9606
43853788296;2021-03-02 00:17:29;3300,00;5120 4180 7085 4814;WITHDRAW;REJECT;A8454
43853788962;2021-03-02 00:17:39;3832,60;4542 1014 1743 8082;PAYMENT;SUCCESS;P9889
43853789518;2021-03-02 00:17:47;8308,90;2584 2622 5927 1055;PAYMENT;SUCCESS;P6335
43853789745;2021-03-02 00:17:54;6700,00;2553 3401 4451 2166;DEPOSIT;SUCCESS;A8616
43853790485;2021-03-02 00:18:03;5067,90;5464 3141 3504 8481;PAYMENT;SUCCESS;P8072
43853791249;2021-03-02 00:18:07;5200,00;4394 1011 3271 7516;DEPOSIT;SUCCESS;A5128
43853791843;2021-03-02 00:18:17;6670,00;4215 1832 9375 5313;PAYMENT;SUCCESS;P9978
43853792706;2021-03-02 00:18:23;1200,00;5817 5267 1135 9080;WITHDRAW;SUCCESS;A7859
43853792856;2021-03-02 00:18:32;7722,60;4490 7403 6863 3072;PAYMENT;SUCCESS;P2250
43853793412;2021-03-02 00:18:37;1300,00;2393 4132 4267 2153;DEPOSIT;SUCCESS;A1641
43853794178;2021-03-02 00:18:44;9305,40;5888 3481 1436 7828;PAYMENT;SUCCESS;P6958
43853794266;2021-03-02 00:18:48;7100,00;5589 8831 4743 4967;WITHDRAW;SUCCESS;A5587
43853794624;2021-03-02 00:18:52;5400,00;4606 2103 9690 8252;WITHDRAW;REJECT;A4956
43853795538;2021-03-02 00:18:58;4953,60;4582 5365 1742 8442;PAYMENT;SUCCESS;P9606
43853796215;2021-03-02 00:19:01;2393,30;5342 7470 8551 2896;PAYMENT;REJECT;P5262
43853797184;2021-03-02 00:19:03;1872,60;5145 7320 9822 2030;PAYMENT;SUCCESS;P3292
43853797766;2021-03-02 00:19:13;4000,00;5145 7320 9822 2030;WITHDRAW;SUCCESS;A6069
43853798677;2021-03-02 00:19:18;9200,00;4843 6911 1761 9235;WITHDRAW;SUCCESS;A8725
43853799625;2021-03-02 00:19:19;900,00;5725 2998 6407 8015;WITHDRAW;SUCCESS;A5301
43853800573;2021-03-02 00:19:21;2208,40;5317 9632 6051 2671;PAYMENT;SUCCESS;P8667
43853801170;2021-03-02 00:19:24;8800,00;5851 8390 5158 5978;WITHDRAW;REJECT;A7368
43853801634;2021-03-02 00:19:30;2015,90;2619 3189 8696 6696;PAYMENT;SUCCESS;P8714
43853801713;2021-03-02 00:19:36;73,60;4218 6695 9574 6745;PAYMENT;REJECT;P6949
43853802206;2021-03-02 00:19:41;100,00;2350 4674 8155 9691;DEPOSIT;SUCCESS;A6672
43853802454;2021-03-02 00:19:48;6927,70;2171 6670 7783 5859;PAYMENT;SUCCESS;P1113
43853803118;2021-03-02 00:19:58;5600,00;5908 2483 6008 2322;WITHDRAW;SUCCESS;A6204
43853803949;2021-03-02 00:20:03;1822,20;2360 8774 2108 8475;PAYMENT;SUCCESS;P7575
43853804418;2021-03-02 00:20:13;4500,00;5908 2483 6008 2322;WITHDRAW;SUCCESS;A6755
43853804903;2021-03-02 00:20:23;4500,00;5810 8922 1340 2842;WITHDRAW;SUCCESS;A1553
43853805730;2021-03-02 00:20:29;7254,40;2357 4514 4518 4253;PAYMENT;SUCCESS;P3218
43853806387;2021-03-02 00:20:37;1075,10;4878 7072 4028 5411;PAYMENT;SUCCESS;P1203
43853806761;2021-03-02 00:20:47;2270,90;5268 6125 3206 2632;PAYMENT;SUCCESS;P5456
43853807582;2021-03-02 00:20:49;2900,00;5165 2868 7197 8121;WITHDRAW;SUCCESS;A4418
43853807880;2021-03-02 00:20:53;1100,00;4833 8834 8453 9638;DEPOSIT;SUCCESS;A7985
43853808236;2021-03-02 00:20:58;734,10;5230 7866 7162 4504;PAYMENT;SUCCESS;P9978
43853809096;2021-03-02 00:21:08;5600,00;2212 8320 8266 8421;DEPOSIT;SUCCESS;A3763
43853809354;2021-03-02 00:21:14;9991,20;4542 1014 1743 8082;PAYMENT;SUCCESS;P9889
43853810075;2021-03-02 00:21:17;2700,00;5721 9627 7209 2538;DEPOSIT;SUCCESS;A8244
43853810099;2021-03-02 00:21:23;1400,00;4892 2376 2685 8716;DEPOSIT;SUCCESS;A2674
43853810245;2021-03-02 00:21:24;6555,40;5492 8520 1279 4426;PAYMENT;SUCCESS;P1107
43853810582;2021-03-02 00:21:28;9600,00;5444 2330 3692 4560;WITHDRAW;SUCCESS;A6069
43853810625;2021-03-02 00:21:33;6900,00;4325 6726 3207 8927;WITHDRAW;SUCCESS;A5652
43853811363;2021-03-02 00:21:43;3896,80;2212 8320 8266 8421;PAYMENT;SUCCESS;P6946
43853812169;2021-03-02 00:21:48;1100,00;2297 5825 3755 3296;DEPOSIT;SUCCESS;A5830
43853813061;2021-03-02 00:21:51;5400,00;4435 6757 7898 4375;WITHDRAW;SUCCESS;A5652
43853813580;2021-03-02 00:21:59;3300,00;5400 5072 1464 2202;DEPOSIT;SUCCESS;A9109
43853813703;2021-03-02 00:22:01;7100,00;5407 2931 6465 7475;DEPOSIT;SUCCESS;A6755
43853814525;2021-03-02 00:22:06;1832,00;4243 6488 4324 6675;PAYMENT;SUCCESS;P3808
43853815195;2021-03-02 00:22:10;3276,10;2393 8762 8039 9540;PAYMENT;SUCCESS;P9978
43853815835;2021-03-02 00:22:13;4358,40;5587 4490 3995 7280;PAYMENT;SUCCESS;P6335
43853815921;2021-03-02 00:22:17;6730,70;4394 1011 3271 7516;PAYMENT;SUCCESS;P2046
43853816387;2021-03-02 00:22:23;4276,30;5317 9632 6051 2671;PAYMENT;REJECT;P9606
43853817384;2021-03-02 00:22:31;6946,40;2490 7277 7157 8776;PAYMENT;SUCCESS;P8225
43853818331;2021-03-02 00:22:32;9000,00;5265 8251 2877 1828;WITHDRAW;REJECT;A3275
43853818698;2021-03-02 00:22:41;6809,70;2301 4248 3167 6425;PAYMENT;REJECT;P4705
43853819449;2021-03-02 00:22:49;5600,00;2594 8902 2530 6524;WITHDRAW;SUCCESS;A7123
43853820060;2021-03-02 00:22:53;2930,60;2644 4469 1396 9953;PAYMENT;SUCCESS;P3292
43853820234;2021-03-02 00:22:56;9936,60;2867 9845 3775 5788;PAYMENT;SUCCESS;P1201
43853821045;2021-03-02 00:22:59;2408,00;4477 4419 6377 1735;PAYMENT;REJECT;P4478
43853821753;2021-03-02 00:23:00;6760,10;4363 1583 1755 1623;PAYMENT;SUCCESS;P8712
43853822664;2021-03-02 00:23:04;7624,20;5468 8524 2045 4562;PAYMENT;SUCCESS;P8072
43853823430;2021-03-02 00:23:14;3037,30;5446 7140 1709 4871;PAYMENT;SUCCESS;P8262
