transaction_id;transaction_date;amount;card_num;oper_type;oper_result;terminal
43861649073;2021-03-03 00:14:54;8363,70;4136 7653 1883 9425;PAYMENT;SUCCESS;P8663
43861649384;2021-03-03 00:14:55;6300,00;4261 4031 7274 3581;WITHDRAW;REJECT;A7985
43861649738;2021-03-03 00:14:57;552,70;4451 2457 5402 6494;PAYMENT;SUCCESS;P3128
43861650286;2021-03-03 00:15:00;7073,80;2952 8446 8682 3243;PAYMENT;SUCCESS;P8714
43861651107;2021-03-03 00:15:04;6429,70;5595 2602 1913 4202;PAYMENT;SUCCESS;P9464
43861651957;2021-03-03 00:15:09;5900,00;2292 2919 2374 9191;WITHDRAW;SUCCESS;A9878
43861652681;2021-03-03 00:15:15;5500,00;2128 3096 1827 9189;DEPOSIT;SUCCESS;A4956
43861653105;2021-03-03 00:15:19;2097,10;2584 2622 5927 1055;PAYMENT;SUCCESS;P6335
43861654032;2021-03-03 00:15:22;1200,00;5810 2951 8117 5437;DEPOSIT;SUCCESS;A4956
43861654917;2021-03-03 00:15:28;1294,90;4218 6695 9574 6745;PAYMENT;SUCCESS;P3218
43861655714;2021-03-03 00:15:29;9234,50;2407 8127 7420 9639;PAYMENT;SUCCESS;P3462
43861656278;2021-03-03 00:15:30;3700,00;2670 2925 6125 2319;DEPOSIT;SUCCESS;A6387
43861656829;2021-03-03 00:15:33;4768,20;4709 4592 6306 2366;PAYMENT;SUCCESS;P9606
43861657075;2021-03-03 00:15:40;4300,70;5388 7275 4625 4127;PAYMENT;SUCCESS;P8114
43861657765;2021-03-03 00:15:46;8248,50;2952 8446 8682 3243;PAYMENT;SUCCESS;P3218
43861658574;2021-03-03 00:15:47;2600,00;4296 9054 7346 2895;WITHDRAW;SUCCESS;A7800
43861658695;2021-03-03 00:15:56;4258,50;4231 4627 6468 8696;PAYMENT;SUCCESS;P5930
43861659252;2021-03-03 00:15:58;1161,60;5587 4490 3995 7280;PAYMENT;SUCCESS;P6335
43861659572;2021-03-03 00:16:04;1600,00;4779 7443 3611 4224;WITHDRAW;SUCCESS;A9314
43861660239;2021-03-03 00:16:11;6663,20;5446 6670 1423 1862;PAYMENT;SUCCESS;P2250
43861661211;2021-03-03 00:16:15;9687,30;5727 3333 6396 8638;PAYMENT;REJECT;P9098
43861662060;2021-03-03 00:16:22;7000,00;4770 2998 9499 6994;DEPOSIT;SUCCESS;A9547
43861662629;2021-03-03 00:16:28;600,00;4809 2924 9538 9622;DEPOSIT;SUCCESS;A9547
43861663466;2021-03-03 00:16:33;5216,00;5165 2868 7197 8121;PAYMENT;REJECT;P1203
43861663577;2021-03-03 00:16:35;6742,00;2877 6917 8478 6954;PAYMENT;SUCCESS;P3317
43861664543;2021-03-03 00:16:36;500,00;4296 9054 7346 2895;WITHDRAW;REJECT;A7800
43861665400;2021-03-03 00:16:45;6700,00;5965 1879 6160 4181;WITHDRAW;SUCCESS;A6672
43861665642;2021-03-03 00:16:51;4992,70;4809 2924 9538 9622;PAYMENT;SUCCESS;P6541
43861665707;2021-03-03 00:16:58;2824,90;4394 1011 3271 7516;PAYMENT;SUCCESS;P2046
43861665886;2021-03-03 00:16:59;9910,20;4625 9989 7220 3160;PAYMENT;SUCCESS;P1949
43861666452;2021-03-03 00:17:01;8300,00;5810 8922 1340 2842;DEPOSIT;SUCCESS;A1553
43861666481;2021-03-03 00:17:10;100,00;5380 3980 6281 8665;DEPOSIT;SUCCESS;A8454
43861667070;2021-03-03 00:17:19;9739,80;4441 3670 9758 8198;PAYMENT;SUCCESS;P6876
43861667988;2021-03-03 00:17:26;4558,00;5721 9627 7209 2538;PAYMENT;REJECT;P1778
43861668486;2021-03-03 00:17:27;700,00;4601 7811 1351 3015;WITHDRAW;SUCCESS;A7275
43861669365;2021-03-03 00:17:35;4000,00;2854 2539 2430 1735;WITHDRAW;SUCCESS;A1553
43861669866;2021-03-03 00:17:43;600,00;5817 5267 1135 9080;WITHDRAW;REJECT;A7859
43861670270;2021-03-03 00:17:44;1900,00;5268 6125 3206 2632;WITHDRAW;SUCCESS;A7709
43861670459;2021-03-03 00:17:54;4800,00;2584 2622 5927 1055;DEPOSIT;SUCCESS;A3231
43861670625;2021-03-03 00:17:57;493,30;2490 7277 7157 8776;PAYMENT;SUCCESS;P8225
43861671121;2021-03-03 00:18:03;4800,00;5810 8922 1340 2842;DEPOSIT;SUCCESS;A1553
43861671299;2021-03-03 00:18:06;8620,10;5897 3887 5950 2059;PAYMENT;SUCCESS;P3814
43861671382;2021-03-03 00:18:12;4900,00;4136 7653 1883 9425;DEPOSIT;REJECT;A7985
43861671422;2021-03-03 00:18:20;4677,30;2407 8127 7420 9639;PAYMENT;SUCCESS;P8946
43861672133;2021-03-03 00:18:23;4400,00;2297 5825 3755 3296;DEPOSIT;SUCCESS;A8616
43861672262;2021-03-03 00:18:32;7400,00;5725 2998 6407 8015;WITHDRAW;SUCCESS;A8725
43861672813;2021-03-03 00:18:42;1316,70;5595 2602 1913 4202;PAYMENT;SUCCESS;P8410
43861672952;2021-03-03 00:18:44;3756,90;4110 5366 9118 4790;PAYMENT;SUCCESS;P8667
43861673201;2021-03-03 00:18:53;7500,00;2696 7847 9960 9133;WITHDRAW;SUCCESS;A8966
43861673918;2021-03-03 00:19:01;8900,00;5425 5451 3702 7493;DEPOSIT;REJECT;A5301
43861674412;2021-03-03 00:19:05;7566,00;2104 8730 9485 7673;PAYMENT;SUCCESS;P8114
43861674828;2021-03-03 00:19:06;948,50;2357 4514 4518 4253;PAYMENT;SUCCESS;P8714
43861675645;2021-03-03 00:19:11;1500,00;2711 6654 6963 4653;DEPOSIT;SUCCESS;A7859
43861676039;2021-03-03 00:19:15;1600,00;5446 7140 1709 4871;WITHDRAW;SUCCESS;A2293
43861676692;2021-03-03 00:19:22;9200,00;4376 3076 4507 7172;DEPOSIT;SUCCESS;A6755
43861676995;2021-03-03 00:19:30;7441,40;5851 8390 5158 5978;PAYMENT;SUCCESS;P2829
43861677800;2021-03-03 00:19:36;1822,60;2619 3189 8696 6696;PAYMENT;SUCCESS;P3218
43861678457;2021-03-03 00:19:42;5131,60;2407 8127 7420 9639;PAYMENT;SUCCESS;P3462
43861678514;2021-03-03 00:19:47;7671,60;2468 9848 4684 1182;PAYMENT;SUCCESS;P7869
43861679501;2021-03-03 00:19:55;9800,00;4843 6911 1761 9235;DEPOSIT;SUCCESS;A8725
43861680071;2021-03-03 00:20:02;6500,00;5142 6328 5439 2863;DEPOSIT;REJECT;A5235
43861680370;2021-03-03 00:20:04;4000,00;5987 6550 1209 8987;WITHDRAW;SUCCESS;A6659
43861680831;2021-03-03 00:20:11;6162,90;2357 4514 4518 4253;PAYMENT;SUCCESS;P6949
43861681749;2021-03-03 00:20:20;8600,00;4601 7811 1351 3015;DEPOSIT;SUCCESS;A3961
43861682065;2021-03-03 00:20:24;8400,00;5908 2483 6008 2322;DEPOSIT;SUCCESS;A6755
43861682939;2021-03-03 00:20:32;2900,00;5120 4180 7085 4814;WITHDRAW;REJECT;A8454
43861683195;2021-03-03 00:20:33;2822,90;4965 8025 2389 7324;PAYMENT;SUCCESS;P1594
43861683927;2021-03-03 00:20:40;6271,60;2839 6505 5906 9646;PAYMENT;SUCCESS;P8114
43861684234;2021-03-03 00:20:41;1500,00;2297 5825 3755 3296;DEPOSIT;SUCCESS;A8616
43861685086;2021-03-03 00:20:49;4200,00;2644 4469 1396 9953;DEPOSIT;SUCCESS;A6069
43861685832;2021-03-03 00:20:59;7951,90;4218 6695 9574 6745;PAYMENT;SUCCESS;P3218
43861686004;2021-03-03 00:21:05;5200,00;5977 4718 2395 1826;DEPOSIT;SUCCESS;A6755
43861686017;2021-03-03 00:21:09;5731,10;2222 7550 5577 7511;PAYMENT;REJECT;P5456
43861686042;2021-03-03 00:21:13;10000,00;5725 2998 6407 8015;WITHDRAW;SUCCESS;A5301
43861686558;2021-03-03 00:21:16;4783,90;5142 6328 5439 2863;PAYMENT;SUCCESS;P4744
43861687062;2021-03-03 00:21:24;200,00;4156 8103 2566 3980;WITHDRAW;SUCCESS;A1099
43861687540;2021-03-03 00:21:27;5000,00;2594 8902 2530 6524;WITHDRAW;SUCCESS;A1882
43861687877;2021-03-03 00:21:31;6200,00;2569 2920 7434 6127;WITHDRAW;REJECT;A7709
43861687888;2021-03-03 00:21:37;2000,00;4684 5479 6084 7623;WITHDRAW;SUCCESS;A8107
43861688457;2021-03-03 00:21:41;6200,00;4833 8834 8453 9638;DEPOSIT;SUCCESS;A1096
43861688792;2021-03-03 00:21:51;800,00;5142 6328 5439 2863;WITHDRAW;SUCCESS;A9748
43861688810;2021-03-03 00:21:53;6098,00;4965 8025 2389 7324;PAYMENT;SUCCESS;P7403
43861688881;2021-03-03 00:21:58;9466,90;2225 2098 4173 2524;PAYMENT;SUCCESS;P3814
43861689089;2021-03-03 00:22:05;7207,90;2657 6345 8823 5456;PAYMENT;SUCCESS;P8712
43861689326;2021-03-03 00:22:11;10000,00;5446 6670 1423 1862;WITHDRAW;SUCCESS;A9007
43861689363;2021-03-03 00:22:12;8189,20;5230 7866 7162 4504;PAYMENT;SUCCESS;P9978
43861690073;2021-03-03 00:22:16;6500,00;5360 6606 7024 6874;WITHDRAW;SUCCESS;A8616
43861690800;2021-03-03 00:22:18;7896,30;4542 1014 1743 8082;PAYMENT;SUCCESS;P9889
43861691562;2021-03-03 00:22:21;5751,70;4363 3791 4850 9502;PAYMENT;SUCCESS;P2230
43861692461;2021-03-03 00:22:30;2600,00;4215 1832 9375 5313;DEPOSIT;SUCCESS;A8107
43861693413;2021-03-03 00:22:34;1667,30;4519 8419 3794 1151;PAYMENT;SUCCESS;P1201
43861693837;2021-03-03 00:22:43;7600,00;4325 6726 3207 8927;WITHDRAW;SUCCESS;A6387
43861694820;2021-03-03 00:22:44;2300,00;4606 2103 9690 8252;DEPOSIT;SUCCESS;A4956
43861695416;2021-03-03 00:22:47;4600,00;5851 8390 5158 5978;WITHDRAW;SUCCESS;A9257
43861696416;2021-03-03 00:22:48;6052,90;4547 1618 3819 4191;PAYMENT;REJECT;P8114
43861697237;2021-03-03 00:22:55;3915,10;5165 2868 7197 8121;PAYMENT;SUCCESS;P1203
43861697262;2021-03-03 00:23:03;495,90;2979 3180 6757 7577;PAYMENT;SUCCESS;P1201
43861697942;2021-03-03 00:23:08;6281,70;2569 2920 7434 6127;PAYMENT;SUCCESS;P5456
43861698663;2021-03-03 00:23:18;4267,70;2657 6345 8823 5456;PAYMENT;SUCCESS;P8712
43861699085;2021-03-03 00:23:20;2324,90;5595 2602 1913 4202;PAYMENT;SUCCESS;P4853
43861699717;2021-03-03 00:23:21;586,80;5612 1030 8074 4819;PAYMENT;SUCCESS;P9606
